Id,Komentar,Rating
319641,"Mencintainya!Orang hanya suka membenci atau menjadi mulut yang cerdas.Jika Anda salah satu dari keduanya, tolong jangan repot -repot mengambil kelasnya karena dia tidak tahan dengan omong kosong orang.Dia sangat membantu dan dia sangat menyukai apa yang dia lakukan dan ingin murid -muridnya berhasil.Dan dia lucu!",Baik
319641,"Saya tidak mengerti mengapa peringkatnya sangat rendah.Dia adalah profesor yang luar biasa.Dia membuat kelas menyenangkan dan sangat berpengetahuan.Dia selalu bisa menjawab pertanyaan tentang apa yang dibutuhkan karier Anda dan memberikan tips juga.2 makalah, tidak sulit sama sekali, dan 20 pertanyaan final (mudah).",Sangat Baik
319641,"Dia adalah profesor yang luar biasa!Dia membuat kuliah menarik dan menjelaskan materi jika Anda tidak mengerti.3 tes, hanya hitungan 2. Final adalah kumulatif dari ujian 1 & 2.Memberikan beberapa kredit tambahan tetapi melakukannya secara acak sehingga Anda harus menghadiri kelas.Selalu memberi tahu Anda apa yang harus diketahui untuk ujian.Bawa dia!",Sangat Baik
319641,Profesor yang hebat!Saya sangat menyarankan Anda untuk membawanya!Kelas mungkin sulit tetapi profesor sangat membantu!Dan dia memudahkan Anda!Konsentrasikan saja di kelas dan jangan SMS !!Percayalah kepadaku!,Baik
319641,Profesor yang hebat.,Sangat Baik
319641,"Sedikit tertinggal pada pelajaran.Saya merasa kewalahan menjelang akhir semester hanya karena ada informasi baru yang dilemparkan kepada saya hanya beberapa hari sebelum ujian akhir.Tapi saya pikir dia adalah pria yang baik dan menginginkan yang terbaik untuk murid -muridnya.Kuliahnya menghibur dan jelas.Muncul ke kelas, pastikan Anda mendengarkan, dan jangan mengirim SMS.Anda akan baik -baik saja!",Baik
319641,Dia pria yang baik dan saya mencintai kelasnya.Bukan pekerjaan rumah dan kuis !!!Anda hanya perlu mengikuti 3 ujian besar di seluruh sesi.Cobalah untuk menjadi siswa yang baik dan Anda tidak akan memiliki masalah,Baik
319641,"Dia lucu dan membuat kita tertawa, dan selalu membuat lelucon.Dia juga sangat membantu.Dia benar -benar profesor yang hebat!Scandilish!Lakukan yang terbaik dan Anda akan melakukannya dengan baik.",Sangat Baik
319641,Saya suka abara.Saya membawanya untuk 320 dan tahu saya membutuhkannya untuk 321. Dia membantu kami dengan penelitian kami yang hebat dan luar biasa dalam memberi kami sumber daya yang kami butuhkan.Dia mendukung dan ingin murid -muridnya melakukannya dengan baik dan mudah untuk melakukannya.,Sangat Baik
319641,"Saya seorang siswa yang cukup berdedikasi, jadi untuk mengatakan bahwa orang ini adalah tantangan akan akurat.Mempelajari tes sebelumnya.Dia menggunakan kembali pertanyaan.Saya mendapat A dengan melakukannya, dengan meninjau apa yang dia ajarkan dan jangan lewatkan kelas.Sebagian besar bahannya diajarkan di kelas dengan kuliah.Dia memberikan tunjukkan kekuatan tetapi dia mengisinya (jawaban) selama kelas melalui mulut.Pergi saja.",Cukup Baik
319641,Dr. Abara adalah salah satu guru terbaik di kampus.Dia sangat berpengetahuan dan dia benar -benar peduli dengan murid -muridnya.Saya sangat merekomendasikan kelasnya.Tidak mengambil kelasnya akan menjadi kesalahan besar !!!Terima kasih Dr.abara untuk dua semester kegembiraan dan kesenangan !!!Anda benar -benar yang terbaik.Capish?,good
319641,"Dia sombong dan memiliki masalah manajemen kemarahan.Dia tampak baik dan lucu tetapi segera Anda menyadari bahwa dia macet agar tidak mengajar.Jika Anda ingin belajar, jangan ambil kelasnya.Dia jatuh jauh di belakang silabusnya, nilai tidak adil dan berbicara kepada siswa yang mengajukan pertanyaan yang menantang.",Sangat Buruk
319641,"Dr. Abara sangat lucu !!Saya merasa seperti duduk melalui pertunjukan komedi berdiri setiap kali saya menghadiri kelas.Jika Anda berupaya di kelas ini, ia akan melakukan upaya kembali.Saya menemukan dia sangat adil dengan penilaiannya.Lakukan saja apa yang dia katakan kepada Anda dan Anda akan baik -baik saja!Pekerjaan rumah sepenuhnya dapat dikelola dari lab.Saya akan merekomendasikan dia!:]",Baik
319641,"Dr. Abara adalah profesor yang hebat.Dia benar -benar memiliki minat pada keberhasilan murid -muridnya selama Anda mengikuti instruksi sederhana, yang muncul untuk kelas dan sementara di kelas memperhatikan kuliah.Yang terpenting jangan gunakan ponsel Anda, yang masuk akal karena Anda berada di kelas!Soooo Anda tidak dapat belajar saat mengirim SMS ... sederhana !!",Baik
319641,"Saya memiliki Profesor Abara untuk PSY 301 selama semester musim semi 2012.Saya menemukan dia menghibur meskipun dia sulit hadir, tetapi dia masih hebat!Dia datang ke kelas terlambat- kadang-kadang terlambat 30 menit yang merupakan masalah besar!Untuk PSY 301 ia menugaskan 3 makalah: tujuan jangka pendek Anda, tujuan jangka panjang, dan bidang yang menarik.",Cukup Baik
319641,"Dia adalah guru terbaik !!Jika Anda bersedia melakukan pekerjaan dan peduli dengan nilai Anda, ia akan ada di sana untuk membantu Anda berhasil!Dia juga sangat lucu!Buat catatan yang bagus dan baca apa yang dia katakan untuk Anda baca-Anda akan melakukannya dengan baik!",awesome
319641,Profesor ini kehilangan 3 dari 6 tes saya.Untungnya saya memiliki bukti tes saya atau saya akan mendapatkan F. plus dia adalah kerumitan seluruh istirahat dan hampir seluruh semester berikutnya untuk mengubah nilai saya.,Buruk
319641,Profesor Abara adalah guru yang hebat.Kelasnya adalah langkah yang baik dan sangat menghibur dan mudah dimengerti.,Sangat Baik
319641,"Penjelasan yang bagus.Profesor pandai menjelaskan dan melibatkan seluruh kelas.Kelas cukup mudah, pastikan untuk menghadiri kelas dan tepat waktu.!",Baik
319641,"Profesor yang sangat berpengetahuan & menghibur.Kelas memang membutuhkan upaya, tes sulit, tetapi dia murah hati dengan penilaian tes.Buku berguna sebagai suplemen untuk catatan kuliahnya, oleh karena itu kehadiran kelas sangat penting.Secara keseluruhan seorang profesor yang hebat.",Cukup Baik
319641,"Dia lucu, tapi tidak jelas.Saya memilikinya untuk 301, kelas 1 unit dan rasanya seperti kelas 3 unit dengan semua kertas yang sudah jatuh tempo.Saya tidak akan merekomendasikan dia.Tidak jelas dan tidak dapat diandalkan.",Buruk
319641,"Abara adalah yang terbaik!Dia melakukan yang terbaik untuk membuat kelas menarik dengan menjadi lucu dan mencoba berhubungan dengan topik sosial yang relevan.Jika Anda menunjukkan upaya dan menanyakan apa yang dapat Anda lakukan untuk lulus kelas, ia akan membantu Anda begitu banyak.Tesnya sangat mudah jika Anda penuh perhatian selama kuliah.Saya akan dengan senang hati membawanya untuk PSY 301!",Sangat Baik
319641,"Dokter Abara adalah profesor yang hebat, kelas PSY 250 -nya mudah jika Anda memperhatikan & mencatat kuliahnya.Dia sering mengulas, yaitu, itu membantu saya lebih memahami jika saya tidak mendapatkannya pertama kali.Dia melakukan yang terbaik untuk memahami, dan untuk itu dia luar biasa.Menikmati kelasnya banyak dan lulus dengan A tanpa teks.",Sangat Baik
319641,Dr. Abara sangat bersemangat tentang subjeknya tetapi tidak dapat diandalkan.Dia masuk ke kelas 50 menit terlambat 10 menit dan tidak jelas tentang apa yang diminta dari para siswa.Kelas tidak terorganisir dan dia bilang dia akan membantu tetapi tidak muncul ke jam kantor atau melakukan apa yang dia katakan akan dia lakukan.,Buruk
319641,"Dr. Abara lucu.Dia memberikan ujian yang sangat sulit ... Saya akan mengatakan ujian yang mustahil ... tapi dia membiarkan Anda memunculkan nilai Anda banyak !!Dia tidak membalas email, tetapi bagus di kelas.",Buruk
319641,"Dr. Abara adalah salah satu profesor paling keren yang pernah saya miliki di Northridge.Kelas itu sendiri tidak terlalu menarik, tetapi dia membuatnya agak menyenangkan.Dia benar -benar lucu dan benar -benar mencoba melakukan segalanya untuk membantu Anda lulus kelas jika Anda bertanya.Dia luar biasa, saya pasti akan mengikuti kelas lain bersamanya.Juga, dia adalah meja rias yang sangat tajam.pria berkelas.",Baik
319641,"Dia lucu tapi bukan guru yang sangat baik, satu -satunya alasan untuk membawanya adalah untuk kelas kredit/tidak ada kredit.Kehadiran adalah wajib..tidak hw.Kelas yang sangat mudah karena kredit/tidak ada kredit, benci ketika orang menggunakan ponsel mereka jadi jangan mengirim SMS di sana !!!",Cukup Baik
319641,"Saya suka abara !!!!Dia lucu dan sangat pintar.Dia pria yang keren dan mudah diajak bicara.Jika Anda membutuhkan sesuatu, dia ada di sana.Dia jelas tentang apa yang sedang diuji tetapi siswa perlu memastikan bahwa mereka memahami konsep -konsep dalam statistik untuk melakukannya dengan baik karena dia menantang murid -muridnya untuk mengevaluasi dan menggunakan pemikiran kritis.Anda membutuhkannya!tertawa terbahak-bahak",good
319641,Saya benar -benar kesal dengan semua hal negatif ini di halaman Dr. Abara.Orang -orang yang membencinya mungkin bahkan tidak belajar atau datang ke kelas.Kelasnya menantang dan jika Anda tidak menyalahgunakan aturannya maka tidak ada masalah.Hematlah!Orang -orang yang menulis komentar negatif harus mengambil kelas bahasa Inggris karena ejaan Anda menyebalkan!,Sangat Baik
319641,"Jika Anda suka belajar dan bersenang -senang pada saat yang sama, ambil Dr. Abara.Dia luar biasa!Dia tahu barang -barangnya dan menggabungkan humor atau contoh mudah untuk pemahaman materi yang lebih baik.Dia peduli dengan murid -muridnya dan selalu ingin tahu jika Anda berjuang sehingga dia dapat membantu Anda.Saya telah membawanya lagi dan lagi karena dia bergoyang!",Sangat Baik
319641,"Saya mengambil Abara untuk bagian seminar dari 473 di musim panas, bukan bagian kuliah.Dia benar -benar lucu, dan mencoba untuk menarik.Kami memiliki makalah penelitian tetapi karena itu musim panas, ia memberi kami semua data dan metode.Kami hanya benar -benar perlu menemukan referensi.10% juga muncul, tetapi Anda bisa membedah otak yang menyenangkan.",Baik
319641,Salah satu yang terbaik di luar sana!,Sangat Baik
319641,Dia adalah profesor terburuk yang pernah ada.Sangat tidak adil dan ceroboh.Saya mengambil dua kelas bersamanya karena tidak punya pilihan dan tidak belajar apa -apa.Jangan berkurang waktu Anda !!,Sangat Buruk
319641,Dr. Abara benar -benar luar biasa !!!Kelasnya informatif dan dia pasti tidak membuat Anda bosan.Dia sangat lucu dan sangat cerdas.Sebelumnya mengambil 473 saya memiliki pemikiran kedua tentang membawanya dengan melihat ulasannya tentang tingkat profesor saya tetapi saya sangat senang bahwa saya tidak mendengarkan dan itu menyenangkan menjadi salah satu muridnya.Ini adalah 400 level CL,awesome
319641,Muncul setiap hari dan pahami apa yang dia katakan dan Anda bisa mendapatkan A. sangat lucu!:) Ini adalah kelas yang harus Anda pelajari!,Cukup Baik
319641,Saya menyukai kelasnya!Dia sangat lucu dan catatan benar -benar membantu tes yang dia berikan yang bisa dilewati siapa pun jika mereka mempelajari buku dan catatan yang dia berikan di kelas.Juga pastikan Anda menyelesaikan kredit eksperimen Anda.Sangat membantu!,Sangat Baik
319641,"Kelas hebat, itu adalah kelas Jumat tetapi sangat berharga.Kami melakukan tes kelompok, ada 6 tes tetapi masing -masing hanya 20 pertanyaan dan ia menjatuhkan nilai terendah Anda.Dia sangat lucu dan membuat kelas menarik.",Baik
319641,Pofessor yang hebat.Ini adalah kelas Jumat tetapi masih sangat menyenangkan.Dia menceritakan banyak lelucon.Kami mengikuti tes goup dan melakukan tes bawa pulang.Final adalah semua pertanyaan dari tes sebelumnya.Dia adalah seorang profesor yang luar biasa dan saya akan sangat merekomendasikan untuk membawanya !!,awesome
319641,"Mengambil kelasnya adalah bahaya besar!Kuliah yang sangat membingungkan, (slide yang tidak terkait dengan kuliah yang tidak terkait dicampur untuk membuat Anda saraf) Tes yang sangat rumit.",Sangat Buruk
319641,"Tampaknya Dr Abara telah terbakar.Cari & quot; Burnout dalam Profesional Peduli & quot;untuk mengetahui apa yang saya katakan.Dia benar -benar orang yang baik dan penuh kasih. Tapi, pengajarannya adalah bencana!Tesnya adalah bencana!",Cukup Baik
319641,Saya sangat merindukan ucapannya & quot; happy hour ... karena itu ... serotonin ... & quot;Dia baik,Baik
319641,"Anda tahu apa N#63;Dia benar -benar memiliki hati yang baik.Jika Anda menyukainya, dia memahami kebaikan.Saya sangat merindukannya, air mata saya keluar setelah meninggalkan kelas hari ini. Dia ingin membantu siswa",Baik
319641,"Dia membandingkan pekerjaannya dengan layanan pelanggan, tetapi, kelasnya benar -benar layanan mandiri! Anda perlu bunuh diri untuk belajar.berbicara tentang konsep farmakologi yang sulit banyak nama obat yang bahkan tidak dapat Anda ingat. Seperti Anda katakan kepada anak berusia 10 tahun: kami memiliki ingatan jangka pendek dan ingatan jangka panjang. Uji sangat keras.risiko besar jika Anda membawanya!",Cukup Baik
319641,"Anda benar -benar mengabaikan risiko yang Anda hadapi dengan berada di kelasnya, atau benar -benar tidak peduli dengan situasinya.Biologi tidak boleh diajarkan seperti sosiologi yang baru saja Anda tulis dan hafal. Materi tidak disajikan dengan cara konseptual.",Sangat Buruk
319641,"Sangat terperinci pada setiap aspek yang dia ajarkan.Tes pasti akan menguji Anda.Kelas yang menyenangkan, membuatnya menarik.3 tes, tes kelompok untuk nomor 2. Harus membuat catatan untuk lulus materi kelas biasanya tidak ada dalam buku ini.Tanyakan padanya apakah Anda dapat membantu dalam penelitiannya.Segala sesuatu yang diuji tercakup dalam kuliah dan dia sangat jelas tentang itu.",Sangat Baik
319641,"Dia sebenarnya guru yang sangat baik, saya tidak tahu mengapa begitu banyak orang membenci.Dia lucu dan rukun dengan murid -muridnya.2 ujian tengah semester dan final opsional.Tes sulit, tetapi tengah semester kedua kami adalah tes kelompok dengan catatan terbuka.Jika Anda tertarik pada subjek dan ingin belajar, maka dia adalah guru yang baik untuk diambil.",Baik
319641,"Profesor yang mengerikan, cara mengajar yang mengerikan, tidak jelas, tidak baik dengan siswa",Buruk
319641,"Dia tidak masuk akal, tidak membantu, sangat keras (Anda tidak belajar apa pun) hanya materi tingkat Hard Master yang tidak terkait, pertanyaan serumit mungkin!Hindari kelasnya!",poor
319641,"Jangan pernah mengambil kelasnya bahkan jika waktu sesuai dengan jadwal Anda!Pergi ke kelas malam, tapi jangan menerimanya!",Cukup Baik
319641,Guru yang sangat menyenangkan.Tes mengikuti kuliah dan bukunya dan memiliki sangat sedikit kejutan.Jika Anda membuat catatan yang bagus dan menghabiskan waktu mempelajari kelas itu cukup mudah.Menjaga kelas sangat menarik jadi semoga Anda tidak bosan.Dia memang memiliki aksen tetapi saya tidak kesulitan memahaminya.,good
319641,Guru yang sangat menyenangkan.Tes mengikuti kuliah dan bukunya dan memiliki sangat sedikit kejutan.Jika Anda membuat catatan yang bagus dan menghabiskan waktu mempelajari kelas itu cukup mudah.Menjaga kelas sangat menarik jadi semoga Anda tidak bosan.Dia memang memiliki aksen tetapi saya tidak kesulitan memahaminya.,Baik
319641,"Dr. Abara sangat anal tapi maksudnya baik, jujur ​​setelah membaca ulasan buruk ini, saya takut pergi ke kelas tetapi dia benar -benar tidak seburuk itu.Aksennya tebal dan sulit dimengerti.Dia membuat lelucon klise yang nyata dan berpikir bahwa dia sangat lucu dan melelahkan!Materi itu sulit bagi saya dan tesnya sangat sulit!",Buruk
319641,"Baiklah, begitulah dengan pria ini .. dia brilian dan sangat berpengetahuan.Dia tidak akan membuang waktu untuk siswa yang berada di tingkat sekolah menengah.Jika Anda ingin belajar/pindah ke sekolah pascasarjana, bawa dia.Bukan untuk mereka yang berseluncur dengan membeli gelar.Halo bekerja untuknya, konsep yang luar biasa.Bagaimanapun ia adalah aset bagi CSUN dan & quot; valium & quot;tidak diperlukan.",Baik
319641,Dia adalah reten anal dan pasif agresif.Dia pasti mimpi buruk sebagai rekan kerja. Ajak valume.,Buruk
319641,"Sistem penilaiannya bagus.Hanya ada satu masalah dengan profesor ini.Mungkin terdengar bahwa dia peduli pada Anda sebagai seorang siswa, tetapi dia tidak.Pergi saja ke kelas, lakukan tugas dan Anda akan baik -baik saja.Hanya saja tidak memiliki harapan yang tinggi.",Baik
319641,Salah satu profesor terburuk yang pernah saya miliki.Tesnya sangat konyol !!Mereka didasarkan pada hal -hal yang bahkan tidak pernah dia bicarakan.Bawa dia diet Coke dan dia mungkin menyukaimu.,Sangat Buruk
319641,"Jika Anda melakukan pekerjaan, ajukan pertanyaan, dan tunjukkan ke kelas, Anda akan mendapatkan nilai yang bagus.Ini adalah kelas 400 level, jangan berharap itu mudah.Letakkan waktu ke kelas dan Anda tidak akan mendapatkan nilai yang buruk.",Sangat Baik
319641,"Profesor yang mengerikan, bukan profesional.Tinggal !!!",Sangat Buruk
319641,"Profesor yang hebat.Itu mengecewakan untuk belajar berjam -jam hanya untuk menerima kegagalan pada setiap ujian tetapi untungnya dia melengkung mereka.Dia sangat asli dan saya tidak pernah seolah -olah dia kasar, hanya sarkastik - dan itu lucu dan selalu tepat!Sejujurnya, para siswa adalah orang -orang yang membuat orang bodoh.Rekomendasikan kursus untuk pekerja keras.",Sangat Baik
319641,"Tidak membalas email, kasar kepada siswa dan tampaknya terlalu khawatir tentang bagaimana siswa menilai dia di situs ini dan di lembar evaluasi CSUN.Jangan mengambilnya!",Sangat Buruk
319641,guru yang buruk.berakhir.selalu terlambat ke kelas.Tidak akan menanggapi email atau mengakuinya bahkan dikirim.kasar kepada siswa.Tinggal!,Cukup Baik
319641,"Saya mendapat -a, dan masih berpikir GE bukanlah seorang yang baik.Menjauhlah jika Anda bisa!",Sangat Buruk
319641,"Saya tidak setuju dengan beberapa komentar.Saya mendapat A dan masih tidak suka cara dia mengajar, ditambah saya tidak suka cara dia memperlakukan beberapa siswa, saya melihatnya jahat kepada orang lain dan itu benar -benar mengganggu saya.",Buruk
319641,"Saya sangat setuju dengan komentar terakhir.Dan saya harus mengatakan saya berada di puncak kelas juga, dan masih tidak berpikir dia adalah profesor yang baik, tidak ada yang pribadi.Maaf tapi saya harus jujur ​​dan menyarankan orang untuk tidak mengambil kelasnya.",Sangat Buruk
319641,"Psikologi 402 adalah kursus yang sangat sulit.Anda harus menghadiri setiap kelas dan Anda harus membaca buku teks untuk melakukannya dengan sangat baik di kelas ini.Dia adalah seorang profesor yang lucu dan membuat Anda tertawa sesekali, tetapi sejujurnya keterampilan mengajarnya tidak begitu baik.Menurut saya, ketika dia mengajar dia berbicara seolah -olah Anda sudah tahu materi.",Buruk
319641,"Saya tidak setuju dengan ulasan negatif, saya adalah salah satu siswa top di kelas dan dia adalah seorang profesor yang baik.Sangat lucu di kelas.Mengajar ke tingkat keahlian yang tinggi.Dengan sengaja berbicara dengan jelas.Beberapa siswa top lainnya juga menyukainya.Jijik pada ulasan -ve dari siswa yang merasa berhak atas A, tetapi tidak membuatnya diserahkan kepada mereka.",Sangat Baik
319641,Saya tidak akan pernah membawanya lagi.Bantulah dirimu sendiri dan menjauhlah !!!!,Sangat Buruk
319641,Jika Anda bisa mengambil orang lain !!!,awful
319641,"Saya tidak merekomendasikan dia, dia tidak terlalu membantu.Dia membuat kelas yang menarik membosankan!",Sangat Buruk
319641,Jangan mengambilnya!,Buruk
319641,"Dia adalah orang yang baik, tapi mungkin dalam pekerjaan yang salah &#63;Dia tahu barang -barangnya, tetapi tampaknya orang tidak memahaminya.Dia juga memberikan komentar tentang peringkatnya di sini dan pada lembar evaluasi fakultas yang diberikan CSUN kepada kita, saya pikir itu tidak pantas untuk memberi tahu siswa, karena kita harus bebas untuk mengatakan yang sebenarnya seperti yang kita lihat.",Sangat Buruk
319641,"Dia pria yang baik, tetapi tidak pernah membalas email dan tidak tahu bagaimana mengajar sebaik yang saya harapkan.Dia juga sangat kejam bagi beberapa siswa di kelas, mungkin sedikit terlalu sarkastik &#63;!",Buruk
319641,"Dr. Abara adalah profesor terhormat.Dia tidak membutuhkan buku untuk mengajarkan suatu mata pelajaran kepada murid -muridnya, dia jelas memiliki pengetahuan ekstrem dalam bidang pengajarannya.Dia mungkin sarkastik tapi lucu.Dia juga mudah didekati & membantu jika itu w/dalam alasan.Pikir saya akan mendapatkan C tetapi mengejutkan saya mempelajari pantat saya membuat saya A di kelas & lab.",Baik
319641,"Dr. Abara adalah guru yang sangat baik.Dia tahu barang -barangnya, tetapi ini adalah kursus tingkat atas jadi harapkan studi DO.Adalah salah satu kelas terberat saya di perguruan tinggi tetapi saya yang paling bermanfaat, karena saya melakukan banyak upaya ke kelas.Jika Anda mau belajar, dia akan membantu Anda dengan materi.",Cukup Baik
319641,"Profesor yang lebih buruk yang pernah saya miliki dalam hidup saya!Dia pria yang baik, tapi Profesor yang lebih buruk !!!Beberapa orang pintar, tetapi tidak bisa mengajar!",Sangat Buruk
319641,"Dia adalah guru yang sangat menantang, tetapi tidak seburuk semua orang membuatnya menjadi.Dia sangat pintar dan tidak seperti semua guru lain di CSUN yang memberi kuliah di luar buku dan tidak tahu apa yang mereka bicarakan.Jika Anda ingin mudah, jangan membawanya, jika Anda ingin mendapatkan nilai, ambillah dia.Ini adalah kelas yang menantang tetapi Anda akan belajar banyak.",Cukup Baik
319641,"Dr. Abara sangat baik jika Anda siap berinteraksi pada tingkat yang cerdas dan dewasa.Dengan serius.Saya terintimidasi pada awal psy.402 tetapi kualitas pengajaran dan penguasaan materi membuat saya menghormati & mengaguminya.Dia adalah pendidik yang sangat istimewa dan berbakat, penuh perhatian dan mudah didekati.Mencintainya.",Sangat Baik
319641,"Tidak bagus.Hari pertama sekolah dia bertindak seperti anak berusia 2 tahun yang membutuhkan botol.Dia tidak profesional, menghakimi dan tentu saja.Saya lebih suka memakan lengan saya daripada menyelesaikan kursus bersamanya.Bahannya sulit, jadi memiliki panduan yang baik sangat penting.",Buruk
319641,"Dia sangat sulit tetapi Anda dapat melakukannya dengan baik karena tesnya melengkung. Saya tidak suka presentasi karena hanya siswa favoritnya yang mendapat kesempatan untuk melakukannya.Yang lain baru saja mendapat poin gratis dan semua effrot mereka tidak ada artinya.Di sisi lain, ia memahami tekanan Anda dengan kertas akhir Anda dan fleksibel jika Anda memiliki alasan yang masuk akal.",Cukup Baik
319641,"Saya memilikinya selama musim panas dan saya belajar banyak, dia mengajar dengan sangat baik dan akan membantu jika Anda bertanya kepadanya.Dia Mody tetapi semua orang seperti itu.Saya merekomendasikannya, pastikan untuk belajar banyak.Dia akan memberi tahu Anda apa sebenarnya yang perlu Anda ketahui untuk ujian tengah semesternya, tidak terdengar bagus &#63;",Baik
319641,"1. Dia tidak mengajar Psy 345 seperti yang dinyatakan oleh komentar di bawah ini!2. Profesor terburuk yang pernah saya miliki.Dia mungkin tahu materi, tetapi mungkin dia harus belajar cara mengajar sebelum mencoba menjadi profesor kursus kuliah.Tidak ada yang baik tentang profesor yang buruk ini, dan Anda akan mendapatkan nilai yang buruk.Kecuali Anda mengajar diri sendiri!",Sangat Buruk
319641,"Saat ini di kelas 2 saya dengan Dr. Abara, yang merupakan salah satu profesor yang paling adil dan penuh perhatian, dan dapat diakses yang pernah saya temui.Dia profesional dan kelasnya sulit tetapi dia memecahnya dengan selera humor yang besar.Disposisi sangat menyenangkan- siapa pun yang menganggapnya kasar mungkin tidak memiliki dering mereka diam ... atau gagal.",Sangat Baik
319641,"Saya harus setuju dengan sebagian besar peringkat ini.Dia suka berbicara tentang minum margarita dan gaya mengajarnya tidak efektif, atau setidaknya saya tidak mempertimbangkan untuk membaca dari titik kekuatan yang sangat berguna.Dia memang membuat komentar kasar kepada lebih dari satu siswa, yang saya temukan kurang lucu.Saya mendapat B tetapi saya tidak merekomendasikan sama sekali.",Sangat Buruk
319641,Guru terburuk yang pernah saya miliki.Tidak mau membantu.MUDAH MARAH.Mendukung orang -orang di kelas.Dia pikir gaya mengajarnya sempurna terlepas dari setengah kelas gagal.Mengatakan & quot; saya tidak tahu & quot;untuk pertanyaan yang diajukan di kelas setidaknya 3 kali sehari.Jangan mengambilnya !!!,Sangat Buruk
319641,"Salah satu profesor terbaik di CSUN.Jika Anda membawanya dan mendapati diri Anda mengeluh, jika Anda membawanya dan menyalahkannya, maka Anda tidak tahu cara menerapkan meta kognisi saat membaca buku teks.anak -anak yang belum dewasa.",Sangat Baik
319641,"Saya tidak tahu mengapa semua orang mengatakan dia sulit.Saya tidak pernah mencatat, hampir tidak pernah pergi ke kelas dan tidak pernah belajar;Namun, saya memang membaca buku teks.Penyebab Kurva Super Dia menggunakan D akan berubah menjadi tinggi pada kurva.Pria yang baik, agak lucu, tetapi tidak terlalu tanggung jawab terhadap murid -muridnya.Namun cukup jelas, kelas yang mudah, guru yang baik.",Baik
319641,"Luar biasa bahwa orang terakhir mengatakan bahwa Dr. Abara dinilai dengan keras. Namun mereka sepertinya tidak meninggalkan tanda tinggi baik-hmm &#63; Dr Abara memainkan favorit, kadang-kadang lucu, sampai dia menghina Anda dengan cara yang mengejek.Membuatnya tidak profesional! Dia melengkung nilai agar tidak menarik perhatian pada dirinya sendiri karena gagal setiap siswa. Menggunakan dengan A dapat dilakukan setelah melengkung.",Sangat Buruk
319641,Orang -orang mengeluh sepanjang waktu bahwa profesor ini sangat sulit.Saya pikir hal yang paling penting adalah belajar sendiri maupun dalam kelompok dan pastikan untuk membaca buku secara menyeluruh.Saya mendapat A untuk kelas dan lab ini.Itu tidak sulit,Cukup Baik
319641,"Jauhi profesor ini, dia sangat kasar, dia tidak menghormati murid -muridnya, dia tidak tahu cara mengajar.Saya tidak tahu bagaimana dipekerjakan di CSUN.Sekitar lima orang di kelas saya memutuskan untuk mengajukan keluhan terhadapnya.Jika ada orang lain yang ingin mengajukan keluhan terhadapnya, mereka dapat pergi ke kantor dan mengajukan formulir.",Sangat Buruk
319641,"Pertama -tama seperti yang dikatakan cara menengah, dengan standar apa pun.Menghabiskan setengah dari kelas yang berkeliaran tentang minum hal terburuk adalah bahwa nilai Anda tampaknya bergantung pada bagaimana perasaannya saat itu.Saya berusaha keras untuk belajar untuk ujian tengah semester dan untuk DS membantu diri Anda sendiri dan mengambil orang lain. Dia adalah dosen kasar!31 out 50 rata -rata pada ujian",Sangat Buruk
319641,"Jangan ambil!Pria ini tidak tahu bagaimana membantu siswa belajar dan menikmati belajar.Saya menghabiskan berjam -jam belajar untuk mendapatkan D. Saya berharap bisa lulus kelas!Dia tidak pernah membantu, membuang -buang kelas timin, membuat Anda merasa bodoh dan mati otak.Dia memiliki lelucon bodoh dan berpikir dia lucu dan orang -orang menyukainya.Semester terakhir saya di sekolah itu sreadful terima kasih padanya.",Sangat Buruk
319641,Kelas keras!,Baik
319641,tidak bisa mengajar.Arti dari tes ini adalah 25/30. Pria kasar dari SF.Jangan ambil!,Sangat Buruk
319641,"Ini adalah kelas yang sangat sulit.Tetapi jika Anda pergi ke kantornya, dia akan membantu Anda.Hen tampak kasar pada saat itu.Tapi dia baik ketika kamu berbicara dengannya satu lawan satu.Saya mendapat d &#63; f.Saya harap saya lulus tetapi dia memang banyak membantu saya.dia sangat lucu!!!!!!!!!",Sangat Baik
319641,Dr. Abara adalah profesor yang belum dewasa dan kasar.& quot; Etiket Pengajaran-101 & quot;adalah apa yang perlu dia pelajari!Dia perlu kembali meneliti dan meninggalkan pengajaran kepada mereka yang lebih berkualitas.Dia mempermalukan saya di kelas karena berbicara pendapat jujur ​​saya tentang mengapa tes berarti 30/50.Dia akan melakukannya untukmu!Tinggal!,Buruk
319641,"Pria manis yang baik, 3 jangka menengah.Tapi ini adalah guru terbaik untuk kelas ini jika Anda berencana untuk melanjutkan ke 402. Belajar dan Anda harus lulus kelas.Pergi ke jam kantornya.Dia suka membantu.dia sangat lucu",Cukup Baik
319641,Orang ini gila.Dia akan membuat Anda ingin menelepon proyek biru.Jauhi orang ini.Dia sangat sulit.Midterm sangat sulit.Saya menjadi gila.akan menelepon proyek biru,Sangat Buruk
